datetime,posts,following,followers
2024-08-18T15:14:40.246723,6223,1019,3811
2024-08-18T15:24:48.114951,6225,1019,3812
2024-08-18T15:34:55.836316,6225,1019,3812
2024-08-18T15:45:04.252750,6225,1019,3812
2024-08-18T15:55:12.589552,6225,1019,3813
2024-08-18T16:05:20.344627,6226,1020,3813
2024-08-18T16:15:28.078944,6226,1020,3813
2024-08-18T16:25:35.864343,6226,1020,3813
2024-08-18T16:35:43.562259,6227,1020,3814
2024-08-18T16:45:51.444888,6227,1020,3814
2024-08-18T16:55:59.149823,6227,1020,3815
2024-08-18T17:06:07.009296,6227,1020,3815
2024-08-18T17:16:15.143240,6227,1020,3815
2024-08-18T17:26:22.959534,6227,1020,3815
2024-08-18T17:36:30.731531,6228,1020,3815
2024-08-18T17:46:38.399277,6230,1020,3815
2024-08-18T17:56:46.054171,6230,1020,3814
2024-08-18T18:06:55.809397,6230,1020,3814
2024-08-18T18:17:04.042536,6230,1020,3814
2024-08-18T18:27:11.914700,6230,1020,3814
2024-08-18T18:37:19.720384,6230,1020,3814
2024-08-18T18:47:27.362308,6230,1020,3814
2024-08-18T18:57:35.179162,6230,1020,3814
2024-08-18T19:07:42.987381,6230,1020,3812
2024-08-18T19:17:50.670541,6230,1020,3812
2024-08-18T19:28:32.642975,6230,1020,3812
2024-08-18T19:38:40.406198,6230,1020,3812
2024-08-18T19:48:48.415739,6230,1020,3812
2024-08-18T19:58:56.065329,6230,1020,3812
2024-08-18T20:09:03.999964,6230,1020,3812
2024-08-18T20:19:11.605515,6231,1020,3812
2024-08-18T20:29:19.318399,6231,1020,3813
2024-08-18T20:39:27.235546,6231,1020,3813
2024-08-18T20:49:35.044147,6231,1020,3813
2024-08-18T20:59:42.688983,6231,1020,3813
2024-08-18T21:09:50.345165,6231,1020,3813
2024-08-18T21:19:58.024499,6231,1020,3813
2024-08-18T21:30:05.838786,6233,1020,3812
2024-08-18T21:40:13.653515,6234,1020,3812
2024-08-18T21:50:21.473696,6234,1020,3812
2024-08-18T22:00:29.690991,6234,1020,3813
2024-08-18T22:10:38.121423,6234,1020,3813
2024-08-18T22:20:46.246732,6234,1020,3813
2024-08-18T22:30:54.604894,6234,1020,3813
2024-08-18T22:41:02.278913,6235,1020,3814
2024-08-18T22:51:10.683572,6236,1020,3814
2024-08-18T23:01:18.235104,6236,1020,3814
2024-08-18T23:11:26.171775,6236,1020,3814
2024-08-18T23:21:34.357390,6236,1023,3814
2024-08-18T23:31:41.910017,N/A,N/A,N/A
2024-08-18T23:41:50.123500,6239,1052,3814
2024-08-18T23:51:58.269572,6239,1056,3814
2024-08-19T00:02:24.097609,6242,1056,3814
2024-08-19T00:12:31.862451,6243,1056,3814
2024-08-19T00:22:39.516402,6243,1056,3815
2024-08-19T00:32:47.386237,6244,1056,3815
2024-08-19T00:42:55.011338,6244,1056,3816
2024-08-19T00:53:07.975376,6248,1056,3816
2024-08-19T01:03:15.395939,6253,1056,3816
2024-08-19T01:13:23.135356,6257,1056,3816
2024-08-19T01:23:30.839525,6257,1064,3817
2024-08-19T01:33:38.379096,6258,1079,3817
2024-08-19T01:43:46.725291,6259,1079,3817
2024-08-19T01:53:55.451864,6259,1079,3817
2024-08-19T02:04:03.057566,6260,1079,3817
2024-08-19T02:14:15.486278,6260,1079,3817
2024-08-19T02:24:23.315212,6263,1079,3817
2024-08-19T02:34:30.819807,6263,1079,3817
2024-08-19T02:44:38.422777,6263,1079,3816
2024-08-19T02:54:46.176388,6266,1079,3816
2024-08-19T03:04:53.829843,6267,1079,3816
2024-08-19T03:15:01.514708,6268,1079,3816
2024-08-19T03:25:14.300256,6268,1079,3816
2024-08-19T03:35:22.435300,6268,1079,3816
2024-08-19T03:45:30.012583,6268,1079,3816
2024-08-19T03:55:42.401231,6268,1079,3816
2024-08-19T04:05:49.915999,6268,1079,3816
2024-08-19T04:15:58.250508,6268,1079,3816
2024-08-19T04:26:05.856806,6268,1079,3816
2024-08-19T04:36:13.385183,6268,1079,3816
2024-08-19T04:46:20.967718,6268,1079,3816
2024-08-19T04:56:28.702233,6268,1079,3816
2024-08-19T05:06:36.292098,6268,1079,3816
2024-08-19T05:16:43.952487,6268,1079,3816
2024-08-19T05:26:51.639127,6268,1079,3816
2024-08-19T05:36:59.280244,6268,1079,3816
2024-08-19T05:47:06.849438,6268,1079,3816
2024-08-19T05:57:14.565367,6268,1079,3816
2024-08-19T06:07:22.570153,6268,1079,3816
2024-08-19T06:17:30.230477,6268,1079,3816
2024-08-19T06:27:37.810839,6268,1079,3816
2024-08-19T06:37:45.444600,6268,1079,3816
2024-08-19T06:47:53.186923,6268,1079,3816
2024-08-19T06:58:00.810405,6268,1079,3816
2024-08-19T07:08:08.462886,6268,1079,3816
2024-08-19T07:18:16.005288,6268,1079,3816
2024-08-19T07:28:23.691295,6268,1079,3816
2024-08-19T07:38:31.316884,6268,1079,3816
2024-08-19T07:48:38.974757,6268,1079,3816
2024-08-19T07:58:46.744741,6268,1079,3816
2024-08-19T08:08:55.432920,6268,1079,3816
2024-08-19T08:19:03.079030,6268,1079,3816
2024-08-19T08:29:15.606516,6268,1079,3815
2024-08-19T08:39:23.318334,6268,1079,3816
2024-08-19T08:49:31.042557,6268,1079,3816
2024-08-19T08:59:38.670400,6268,1079,3816
2024-08-19T09:09:46.329064,6268,1079,3816
2024-08-19T09:19:54.096227,6268,1079,3816
2024-08-19T09:30:02.036931,6268,1079,3816
2024-08-19T09:40:14.443079,6268,1079,3816
2024-08-19T09:50:22.475132,6268,1079,3816
2024-08-19T10:00:29.982176,6268,1079,3816
2024-08-19T10:10:37.748378,6268,1079,3816
2024-08-19T10:20:45.972660,6268,1079,3816
2024-08-19T10:30:53.590735,6268,1079,3817
2024-08-19T10:41:01.303926,6268,1079,3817
2024-08-19T10:51:08.907332,6268,1079,3818
2024-08-19T11:01:16.593990,6268,1079,3818
2024-08-19T11:11:24.548675,6268,1079,3819
2024-08-19T11:21:32.044063,6268,1079,3820
2024-08-19T11:31:39.683368,6268,1079,3820
2024-08-19T11:41:47.368623,6268,1079,3820
2024-08-19T11:51:55.384044,6268,1079,3820
2024-08-19T12:02:03.062165,6268,1079,3821
2024-08-19T12:12:10.573137,6268,1079,3821
2024-08-19T12:22:18.340052,6268,1079,3821
2024-08-19T12:32:25.810074,6268,1079,3820
2024-08-19T12:42:33.356832,6268,1079,3820
2024-08-19T12:52:41.441176,6268,1079,3820
2024-08-19T13:02:49.128820,6268,1079,3821
2024-08-19T13:12:56.787930,6268,1079,3821
2024-08-19T13:23:04.761026,6268,1079,3821
2024-08-19T13:33:12.320193,6268,1079,3821
2024-08-19T13:43:19.987561,6268,1079,3821
2024-08-19T13:53:27.572376,6268,1079,3821
2024-08-19T14:03:39.884476,6268,1079,3821
2024-08-19T14:13:47.953751,6268,1079,3822
2024-08-19T14:23:55.585641,6268,1079,3822
2024-08-19T14:34:03.247950,6268,1079,3822
2024-08-19T14:44:10.802705,6268,1079,3823
2024-08-19T14:54:18.856765,6268,1079,3823
2024-08-19T15:04:26.556179,6268,1079,3824
2024-08-19T15:14:34.087982,6268,1079,3825
2024-08-19T15:24:41.711372,6268,1079,3826
2024-08-19T15:34:49.460808,6268,1079,3826
2024-08-19T15:44:57.135351,6268,1079,3825
2024-08-19T15:55:05.086800,6268,1079,3825
2024-08-19T16:05:14.210351,6268,1079,3825
2024-08-19T16:15:21.924393,6270,1079,3827
2024-08-19T16:39:42.080943,6272,1079,3828
2024-08-19T16:49:49.806915,6272,1079,3830
2024-08-19T16:59:57.515230,6273,1079,3830
2024-08-19T17:49:04.011122,6274,1079,3831
2024-08-19T17:59:38.494638,6274,1079,3831
2024-08-19T18:09:57.109887,6276,1079,3831
2024-08-19T18:20:08.785566,6279,1079,3831
2024-08-19T18:30:17.844178,6280,1079,3831
2024-08-19T19:02:48.079304,6281,1078,3831
2024-08-19T19:13:00.790919,6281,1078,3831
2024-08-19T19:23:13.417217,6281,1078,3831
2024-08-19T19:33:21.265607,6281,1078,3831
2024-08-19T19:43:28.931658,6281,1078,3831
2024-08-19T19:53:36.623506,6281,1077,3830
2024-08-19T20:03:49.013172,6281,1077,3830
2024-08-19T20:13:57.077012,6281,1077,3829
2024-08-19T20:24:04.804036,6282,1077,3829
2024-08-19T20:34:12.393207,6284,1077,3829
2024-08-19T20:44:20.125112,6285,1077,3829
2024-08-19T20:54:27.903639,6285,1077,3830
2024-08-19T21:04:35.634171,6285,1077,3830
2024-08-19T21:14:43.611286,6285,1077,3830
2024-08-19T21:24:51.478287,6285,1077,3830
2024-08-19T21:34:59.273486,6285,1077,3830
2024-08-19T21:45:06.983146,6285,1077,3830
2024-08-19T21:55:14.727000,6286,1077,3830
2024-08-19T22:05:22.811368,6288,1077,3830
2024-08-19T22:15:31.363658,6289,1078,3830
2024-08-19T22:25:39.101995,6289,1080,3830
2024-08-19T22:35:47.203469,6289,1082,3830
2024-08-19T22:45:54.954890,6292,1083,3829
2024-08-19T22:56:02.654884,6294,1083,3829
2024-08-19T23:06:10.246263,6296,1084,3829
2024-08-19T23:16:17.897233,6299,1085,3829
2024-08-19T23:26:30.294924,6301,1087,3829
2024-08-19T23:36:38.090987,6302,1087,3829
2024-08-19T23:46:45.812488,6304,1087,3829
2024-08-19T23:56:53.542994,6304,1087,3831
2024-08-20T00:07:08.503378,6304,1088,3831
2024-08-20T00:17:16.492625,6306,1088,3832
2024-08-20T00:27:23.895127,6306,1088,3831
2024-08-20T00:37:32.698116,6308,1088,3831
2024-08-20T00:47:40.987250,6312,1088,3832
2024-08-20T00:57:48.564621,6312,1088,3832
2024-08-20T01:07:56.202212,6314,1088,3832
2024-08-20T01:18:03.893379,6316,1088,3831
2024-08-20T01:28:11.437929,6317,1088,3833
2024-08-20T01:38:19.105907,6318,1088,3833
2024-08-20T01:48:27.059270,6318,1088,3833
2024-08-20T01:58:34.759975,6318,1087,3832
2024-08-20T02:08:43.499436,6318,1087,3832
2024-08-20T02:18:51.224701,6319,1087,3833
2024-08-20T02:28:59.254162,6319,1087,3833
2024-08-20T02:39:06.822299,6319,1087,3834
2024-08-20T02:49:14.647216,6320,1087,3834
2024-08-20T02:59:22.417066,6320,1087,3834
2024-08-20T03:09:34.764045,6320,1087,3834
2024-08-20T03:19:42.381335,6320,1087,3835
2024-08-20T03:29:50.025561,6320,1087,3836
2024-08-20T03:39:57.421510,6320,1087,3836
2024-08-20T03:50:04.949097,6320,1087,3836
2024-08-20T04:00:12.575012,6320,1087,3837
2024-08-20T04:10:20.263244,6321,1087,3838
2024-08-20T04:20:27.914457,6322,1088,3838
2024-08-20T04:30:35.328919,6322,1089,3838
2024-08-20T04:40:42.797864,6323,1089,3838
2024-08-20T04:50:50.559183,6323,1089,3838
2024-08-20T05:00:58.061357,6323,1089,3838
2024-08-20T05:11:05.792831,6323,1089,3839
2024-08-20T05:21:13.446998,6323,1089,3839
2024-08-20T05:31:21.091536,6323,1089,3839
2024-08-20T05:41:29.455693,6323,1089,3838
2024-08-20T05:51:37.850069,6323,1089,3838
2024-08-20T06:01:45.984114,6323,1089,3838
2024-08-20T06:11:53.609137,6323,1089,3838
2024-08-20T06:22:01.158214,6323,1089,3838
2024-08-20T06:32:08.605516,6323,1089,3838
2024-08-20T06:42:16.175797,6323,1089,3838
2024-08-20T06:52:23.634339,6323,1089,3839
2024-08-20T07:02:31.268030,6323,1089,3839
2024-08-20T07:12:38.799875,6323,1089,3839
2024-08-20T07:22:46.469444,6323,1089,3839
2024-08-20T07:32:54.062005,6323,1089,3839
2024-08-20T07:43:01.904737,6323,1089,3838
2024-08-20T07:53:09.565230,6323,1089,3838
2024-08-20T08:03:17.200099,6323,1089,3839
2024-08-20T08:13:24.921826,6323,1089,3840
2024-08-20T08:23:32.776429,6323,1089,3840
2024-08-20T08:33:40.795209,6323,1089,3840
2024-08-20T08:43:48.508055,6323,1089,3840
2024-08-20T08:53:56.288365,6323,1089,3840
2024-08-20T09:04:04.033398,N/A,N/A,N/A
2024-08-20T09:14:11.662655,6323,1089,3840
2024-08-20T09:24:19.508868,6323,1089,3840
2024-08-20T09:34:27.986335,6323,1089,3840
2024-08-20T09:44:35.706421,6323,1089,3843
2024-08-20T09:54:43.274439,6323,1089,3843
2024-08-20T10:04:55.641995,6323,1089,3843
2024-08-20T10:15:03.230256,6323,1089,3843
2024-08-20T10:25:10.728872,6323,1089,3844
2024-08-20T10:35:18.337664,6323,1089,3844
2024-08-20T10:45:25.957843,6323,1089,3844
2024-08-20T10:55:33.593628,6323,1089,3844
2024-08-20T11:05:41.234002,6323,1089,3844
2024-08-20T11:15:48.776772,6323,1089,3844
2024-08-20T11:25:56.408153,6323,1089,3845
2024-08-20T11:36:04.382809,6323,1089,3845
2024-08-20T11:46:12.074471,6323,1089,3845
2024-08-20T11:56:24.475911,6323,1089,3845
2024-08-20T12:06:32.449699,6323,1089,3845
2024-08-20T12:16:40.153257,6323,1089,3845
2024-08-20T12:26:47.787748,6323,1089,3845
2024-08-20T12:36:56.514359,6323,1089,3845
2024-08-20T12:47:09.077327,6323,1089,3846
2024-08-20T12:57:16.760461,6323,1089,3846
2024-08-20T13:07:29.277843,6323,1089,3846
2024-08-20T13:17:41.675049,6323,1089,3846
2024-08-20T13:27:49.387122,6323,1089,3846
2024-08-20T13:38:01.708474,6323,1089,3846
2024-08-20T13:48:09.384856,6323,1089,3846
2024-08-20T13:58:16.941196,6323,1089,3846
2024-08-20T14:08:24.586239,6323,1089,3846
2024-08-20T14:18:32.252471,6323,1089,3846
2024-08-20T14:28:40.093085,6323,1089,3846
2024-08-20T14:38:47.822813,6323,1089,3846
2024-08-20T14:48:55.539715,6323,1089,3846
2024-08-20T14:59:03.792718,6324,1089,3846
2024-08-20T15:09:11.490629,6324,1089,3846
2024-08-20T15:19:23.871309,6324,1089,3846
2024-08-20T15:29:32.435412,6328,1089,3848
2024-08-20T15:39:40.359325,6330,1091,3849
2024-08-20T15:49:48.305798,6335,1091,3848
2024-08-20T15:59:56.015608,6339,1091,3848
2024-08-20T16:10:04.471848,6340,1091,3848
2024-08-20T16:20:12.425983,6342,1091,3848
2024-08-20T16:30:19.902097,6344,1091,3848
2024-08-20T16:40:27.620524,6347,1092,3848
2024-08-20T16:50:35.217220,6348,1092,3847
2024-08-20T17:00:43.065834,6348,1092,3848
2024-08-20T17:10:50.762075,6348,1092,3849
2024-08-20T17:20:59.176572,6349,1092,3849
2024-08-20T17:31:06.804722,6349,1092,3849
2024-08-20T17:41:15.606158,6350,1092,3849
2024-08-20T17:51:23.180163,6351,1092,3849
2024-08-20T18:01:31.683760,6351,1092,3849
2024-08-20T18:11:40.681672,6351,1092,3849
2024-08-20T18:21:48.517102,6351,1092,3848
2024-08-20T18:31:56.229661,6354,1092,3848
2024-08-20T18:42:03.837261,6354,1092,3848
2024-08-20T18:52:11.993801,6354,1092,3848
2024-08-20T19:02:20.687390,6354,1092,3848
2024-08-20T19:12:30.078659,6354,1092,3848
2024-08-20T19:22:37.849252,6354,1092,3848
2024-08-20T19:32:45.979663,6354,1092,3848
2024-08-20T19:42:53.655977,6354,1092,3848
2024-08-20T19:53:02.010055,6354,1092,3848
2024-08-20T20:03:09.881903,6354,1092,3849
2024-08-20T20:13:17.717873,6354,1092,3849
2024-08-20T20:23:25.429005,6354,1092,3849
2024-08-20T20:33:33.943062,6358,1092,3849
2024-08-20T20:43:43.732486,6361,1092,3849
2024-08-20T20:53:55.909737,6363,1092,3849
2024-08-20T21:04:08.300419,6365,1092,3849
2024-08-20T21:14:16.157055,6365,1092,3848
2024-08-20T21:24:24.206405,6367,1092,3848
2024-08-20T21:34:31.873109,6369,1092,3847
2024-08-20T21:44:40.118874,6371,1092,3848
2024-08-20T21:54:48.130813,6373,1092,3848
2024-08-20T22:04:56.128080,6373,1092,3849
2024-08-20T22:15:03.818741,6375,1092,3849
2024-08-20T22:25:11.852269,6375,1092,3849
2024-08-20T22:35:19.653201,6375,1092,3849
2024-08-20T22:45:28.384618,6380,1092,3849
2024-08-20T22:55:36.907700,6381,1092,3849
2024-08-20T23:05:44.690037,6381,1093,3850
2024-08-20T23:15:52.663173,6381,1093,3850
2024-08-20T23:26:00.450409,6381,1093,3850
2024-08-20T23:36:08.289897,6381,1093,3850
2024-08-20T23:46:21.087274,6381,1093,3850
2024-08-20T23:56:28.959763,6381,1093,3850
2024-08-21T00:06:40.493598,6381,1093,3850
2024-08-21T00:16:48.347073,6381,1093,3850
2024-08-21T00:26:56.116832,6381,1093,3850
2024-08-21T00:37:04.002558,6381,1093,3850
2024-08-21T00:47:16.450725,6382,1093,3850
2024-08-21T00:57:24.244614,6384,1093,3850
2024-08-21T01:07:31.873568,6384,1092,3850
2024-08-21T01:17:39.386104,6385,1092,3850
2024-08-21T01:27:46.800696,6385,1092,3850
2024-08-21T01:37:54.618489,6385,1092,3850
2024-08-21T01:48:02.151234,6385,1092,3850
2024-08-21T01:58:09.922090,6385,1092,3850
2024-08-21T02:08:17.389052,6385,1092,3850
2024-08-21T02:18:25.003287,6385,1092,3850
2024-08-21T02:28:32.512939,6385,1092,3850
2024-08-21T02:38:40.371956,6386,1092,3850
2024-08-21T02:48:48.559594,6389,1092,3849
2024-08-21T02:58:56.192836,6395,1092,3849
2024-08-21T03:09:03.938291,6397,1092,3849
2024-08-21T03:19:16.406088,6398,1092,3849
2024-08-21T03:29:24.073421,6398,1092,3849
2024-08-21T03:39:31.794543,6398,1092,3849
2024-08-21T03:49:39.535007,6398,1092,3849
2024-08-21T03:59:47.180430,6398,1092,3849
2024-08-21T04:09:54.922161,6398,1092,3849
2024-08-21T04:20:02.857338,6398,N/A,N/A
2024-08-21T04:30:10.669558,6398,1092,3849
2024-08-21T04:40:23.065681,6398,1092,3849
2024-08-21T04:50:32.254659,6398,1092,3849
2024-08-21T05:00:39.917308,6398,1093,3849
2024-08-21T05:10:52.311365,6398,1093,3849
2024-08-21T05:20:59.838075,6398,1093,3849
2024-08-21T05:31:12.357363,6398,1093,3850
2024-08-21T05:41:19.955205,6398,1093,3850
2024-08-21T05:51:27.947629,6398,1093,3850
2024-08-21T06:01:35.591260,6398,1093,3850
2024-08-21T06:11:43.210317,6398,1093,3850
2024-08-21T06:21:50.799425,6398,1093,3850
2024-08-21T06:31:58.366812,6398,1093,3850
2024-08-21T06:42:06.175324,6398,1093,3851
2024-08-21T06:52:13.699288,6398,1093,3852
2024-08-21T07:02:21.594467,6398,1093,3852
2024-08-21T07:12:30.241028,6398,1093,3852
2024-08-21T07:22:38.033549,6398,1093,3852
2024-08-21T07:32:45.702630,6398,1093,3852
2024-08-21T07:42:56.153833,6398,1093,3852
2024-08-21T07:53:08.549047,6398,1093,3852
2024-08-21T08:03:16.260631,6398,1093,3852
2024-08-21T08:13:23.740916,6398,1093,3853
2024-08-21T08:23:31.954925,6398,1093,3853
2024-08-21T08:33:39.774860,6398,1093,3853
2024-08-21T08:43:52.593761,6398,1093,3853
2024-08-21T08:54:00.343875,6398,1093,3853
2024-08-21T09:04:07.950520,6398,1093,3853
2024-08-21T09:14:15.990550,6398,1093,3853
2024-08-21T09:24:23.758138,6398,1093,3853
2024-08-21T09:34:31.487754,6398,1093,3853
2024-08-21T09:44:39.196515,6398,1093,3853
2024-08-21T09:54:46.882006,6398,1093,3853
2024-08-21T10:04:54.746187,6398,1093,3853
2024-08-21T10:15:02.521913,6398,1093,3853
2024-08-21T10:25:10.367591,6398,1093,3853
2024-08-21T10:35:18.176445,6398,1093,3853
2024-08-21T10:45:26.390121,6398,1093,3853
2024-08-21T10:55:34.283787,6398,1093,3853
2024-08-21T11:05:42.097025,6398,1093,3853
2024-08-21T11:15:49.800823,6398,1093,3853
2024-08-21T11:25:57.457240,6398,1093,3853
2024-08-21T11:36:05.033808,6398,1093,3853
2024-08-21T11:46:12.822259,6398,1093,3853
2024-08-21T11:56:20.997469,6398,1093,3853
2024-08-21T12:06:28.676884,6398,1093,3853
2024-08-21T12:16:36.294500,6398,1093,3852
2024-08-21T12:26:44.346731,6398,1093,3853
2024-08-21T12:37:01.756828,6398,1093,3853
2024-08-21T12:47:09.517449,6398,1093,3853
2024-08-21T12:57:17.216901,6398,1093,3853
2024-08-21T13:07:24.876398,6398,1093,3853
2024-08-21T13:17:32.648070,6398,1093,3853
2024-08-21T13:27:40.598122,6398,1093,3853
2024-08-21T13:37:48.219968,6400,1093,3853
2024-08-21T13:47:55.817160,6400,1093,3854
2024-08-21T13:58:03.429080,6400,1093,3854
2024-08-21T14:08:11.297065,6400,1093,3855
2024-08-21T14:18:18.918678,6402,1093,3854
2024-08-21T14:28:27.021714,6402,1093,3854
2024-08-21T14:38:35.044632,6402,1093,3854
2024-08-21T14:48:42.943082,6402,1093,3854
2024-08-21T14:58:50.626440,6402,1093,3854
2024-08-21T15:08:58.466891,6402,1093,3854
2024-08-21T15:19:06.086940,6404,1093,3854
2024-08-21T15:29:13.699765,6405,1093,3854
2024-08-21T15:39:21.216215,6405,1093,3854
2024-08-21T15:49:28.996328,6405,1093,3854
2024-08-21T15:59:36.670598,6405,1093,3854
2024-08-21T16:09:45.141944,6405,1093,3855
2024-08-21T16:19:52.724095,6405,1093,3855
2024-08-21T16:30:00.315970,6405,1093,3855
2024-08-21T16:40:12.990529,6405,1093,3855
2024-08-21T16:50:20.685508,6405,1093,3855
2024-08-21T17:00:28.604985,6405,1093,3856
2024-08-21T17:10:36.393949,6405,1093,3856
2024-08-21T17:20:44.056398,6405,1093,3856
2024-08-21T17:30:52.225900,6405,1093,3857
2024-08-21T17:41:00.038958,6405,1093,3857
2024-08-21T17:51:07.888146,6405,1093,3857
2024-08-21T18:01:15.580536,6405,1093,3857
2024-08-21T18:11:24.001771,6405,1093,3858
2024-08-21T18:21:31.825086,6405,1093,3858
2024-08-21T18:31:39.672417,6405,1093,3858
2024-08-21T18:41:47.661376,6405,1093,3858
2024-08-21T18:51:55.591730,6405,1093,3858
2024-08-21T19:02:03.433278,6405,1093,3858
2024-08-21T19:12:12.212101,6405,1093,3858
2024-08-21T19:22:25.365691,6405,1093,3858
2024-08-21T19:32:33.570040,6405,1093,3858
2024-08-21T19:42:41.578335,6405,1093,3858
2024-08-21T19:52:49.390248,6407,1093,3858
2024-08-21T20:02:57.376468,6407,1093,3857
2024-08-21T20:13:05.672975,6407,1093,3857
2024-08-21T20:23:14.624714,6407,1093,3857
2024-08-21T20:33:22.819177,6409,1093,3857
2024-08-21T20:43:31.155205,6409,1093,3857
2024-08-21T20:53:39.548379,6409,1093,3857
2024-08-21T21:03:47.521350,6410,1093,3857
2024-08-21T21:13:55.845673,6410,1093,3857
2024-08-21T21:24:03.906280,6411,1093,3857
2024-08-21T21:34:11.905301,6411,1093,3858
2024-08-21T21:44:21.171130,6411,1093,3858
2024-08-21T21:54:29.085731,6413,1093,3858
2024-08-21T22:04:36.762492,6414,1093,3859
2024-08-21T22:14:45.362304,6414,1093,3859
2024-08-21T22:24:53.850417,6416,1093,3859
2024-08-21T22:35:01.425971,6416,1093,3858
2024-08-21T22:45:09.375630,6417,1093,3858
2024-08-21T22:55:17.552624,6417,1093,3858
2024-08-21T23:05:26.018140,6417,1093,3859
2024-08-21T23:15:34.684633,6417,1093,3859
2024-08-21T23:25:43.008907,6417,1093,3859
2024-08-21T23:35:51.559128,6417,1093,3860
2024-08-21T23:46:00.460161,6417,1093,3859
2024-08-21T23:56:08.751103,6417,1093,3859
2024-08-22T00:06:18.929104,6417,1093,3858
2024-08-22T00:16:26.666576,6417,1093,3858
2024-08-22T00:26:34.375217,6417,1093,3858
2024-08-22T00:36:42.528413,6417,1093,3858
2024-08-22T00:46:50.829441,6419,1093,3858
2024-08-22T00:56:59.429537,6420,1093,3858
2024-08-22T01:07:07.270046,6423,1093,3859
2024-08-22T01:17:15.185637,6423,1093,3859
2024-08-22T01:27:22.875908,6423,1093,3859
2024-08-22T01:37:30.958110,6423,1093,3859
2024-08-22T01:47:39.015686,6425,1093,3860
2024-08-22T01:57:46.954087,6425,1093,3860
2024-08-22T02:07:54.557116,6427,1093,3861
2024-08-22T02:18:02.294676,6427,1093,3861
2024-08-22T02:28:10.575869,6428,1093,3861
2024-08-22T02:38:18.432096,6431,1093,3861
2024-08-22T02:48:27.089457,6432,1093,3861
2024-08-22T02:58:34.723220,6432,1093,3862
2024-08-22T03:08:43.121227,6432,1094,3862
2024-08-22T03:18:50.783290,6432,1094,3862
2024-08-22T03:28:58.370356,6432,1094,3862
2024-08-22T03:39:06.006023,6432,1094,3862
2024-08-22T03:49:13.955010,6432,1094,3864
2024-08-22T03:59:21.480649,6432,1094,3864
2024-08-22T04:09:29.091123,6432,1094,3864
2024-08-22T04:19:36.713087,6432,1094,3864
2024-08-22T04:29:44.396919,6432,1094,3864
2024-08-22T04:39:51.952958,6432,1094,3864
2024-08-22T04:49:59.701810,6432,1094,3864
2024-08-22T05:00:07.391537,6432,1094,3864
2024-08-22T05:10:15.057802,6432,1094,3864
2024-08-22T05:20:23.935702,6432,1094,3864
2024-08-22T05:30:31.556624,6432,1094,3864
2024-08-22T05:40:39.101564,6432,1094,3864
2024-08-22T05:50:46.799231,6432,1094,3865
2024-08-22T06:00:54.344138,6432,1094,3865
2024-08-22T06:11:01.908338,6432,1094,3865
2024-08-22T06:21:09.389558,6432,1094,3865
2024-08-22T06:31:17.116672,6432,1094,3865
2024-08-22T06:41:25.409799,6432,1094,3865
2024-08-22T06:51:33.399137,6432,1094,3866
2024-08-22T07:01:41.021069,6432,1094,3866
2024-08-22T07:11:48.628726,6432,1094,3866
2024-08-22T07:21:56.454771,6432,1094,3866
2024-08-22T07:32:04.249992,6432,1094,3866
2024-08-22T07:42:11.931681,6432,1094,3866
2024-08-22T07:52:20.055273,6432,1094,3866
2024-08-22T08:02:32.395052,6432,1094,3866
2024-08-22T08:12:40.420919,6432,1094,3866
2024-08-22T08:22:48.083738,6432,1094,3867
2024-08-22T08:33:00.496761,6432,1094,3867
2024-08-22T08:43:08.138344,6432,1094,3867
2024-08-22T08:53:21.012683,6432,1094,3867
2024-08-22T09:03:28.521922,6432,1094,3867
2024-08-22T09:13:36.271362,6432,1094,3867
2024-08-22T09:23:43.818053,6432,1094,3867
2024-08-22T09:33:51.676025,6432,1094,3867
2024-08-22T09:43:59.415155,6432,1094,3867
2024-08-22T09:54:07.015456,6432,1094,3867
2024-08-22T10:04:14.694519,6432,1094,3868
2024-08-22T10:14:23.008549,6432,1094,3868
2024-08-22T10:24:30.728719,6432,1094,3868
2024-08-22T10:34:38.418025,6432,1094,3869
2024-08-22T10:44:46.130065,6432,1094,3869
2024-08-22T10:54:54.026273,6432,1094,3869
2024-08-22T11:05:01.795471,6432,1094,3870
2024-08-22T11:15:09.484765,6432,1094,3870
2024-08-22T11:25:17.134593,6432,1094,3870
2024-08-22T11:35:24.736289,6432,1094,3870
2024-08-22T11:45:32.308492,6432,1094,3870
2024-08-22T11:55:39.988618,6432,1094,3870
2024-08-22T12:05:47.723644,6432,1094,3870
2024-08-22T12:15:55.272206,6432,1094,3870
2024-08-22T12:26:02.828840,6432,1094,3871
2024-08-22T12:36:10.443178,6432,1094,3871
2024-08-22T12:46:18.365019,6432,1094,3871
2024-08-22T12:56:26.293573,6432,1094,3871
2024-08-22T13:06:33.887161,6432,1094,3871
2024-08-22T13:16:41.834146,6432,1094,3871
2024-08-22T13:26:49.761849,6432,1094,3871
2024-08-22T13:36:57.622354,6432,1093,3872
2024-08-22T13:47:05.559315,6432,1093,3872
2024-08-22T13:57:13.343924,6432,1093,3872
2024-08-22T14:07:21.083245,6432,1093,3872
2024-08-22T14:17:28.875966,6432,1093,3872
2024-08-22T14:27:36.704569,6432,1093,3873
2024-08-22T14:37:49.358165,6432,1093,3873
2024-08-22T14:47:57.089310,6432,1093,3873
